0 0 0 0 0 0  0  0 0  0 0 0  0 0   0   0   0   0  0  0  0 0  0 0 0 0 0 0  0  0  0  0  0   0  0  0  0   0  0 0 0 0 0 0  0  0  0  0  0  0  0  0 0 0 0   0 0 0 0 0 0 0 0  0  0  0  0 0 0 0 0  0 0  0  0 0 0 0 0 0 0 0 0  0  0 0 0  0  0 0 0 0 0  0  0  0 0 0 0 0  0  0 0  0  0  0  0  0  0  0 0 0  0  0  0 0 0 0 0 0 0 0 0  0  0  0 0  0  0 0 0  0  0  0  0 0 0 0 0 0 0 0 0 0  0  0 0 0  0  0 0 0  0   0  0  0 0 0 0 0 0  0 0 0 0 0 0  0 0 0 0 0 0 0 0 0 0  0  0 0  0 0 0  0  0 0  0 0  0  0 0  0  0  0 0  0 0 0 0 0  0 0 0 0 0  0  0 0 0 0 0  0  0 0 0 0 0  0  0 0 0 0 0 0 0 0  0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0  0  0 0  0 0 0  0 0   0   0   0   0  4  4  0 0  0 0 0 0 0 0  0  0  0  0  0   0  0  0  0   0  0 0 0 0 0 0  0  0  0  0  0  0  0  0 0 0 0   0 0 0 0 0 0 0 0  0  0  0  0 0 0 0 0  0 0  0  0 0 0 0 0 6 0 0 0  0  0 0 0  0  0 0 0 0 0  0  0  0 0 0 0 0  0  0 0  0  0  0  4  4  0  0 0 0  0  0  0 0 0 0 0 0 0 0 0  0  0  0 0  0  0 0 0  0  0  0  0 0 0 0 0 0 0 0 0 0  0  0 0 0  0  0 0 0  0   0  0  0 0 0 0 0 0  0 0 0 0 0 0  0 0 0 0 0 0 0 0 0 0  0  0 0  0 0 0  0  0 0  0 0  0  0 0  0  0  0 0  0 0 0 0 0  0 0 0 0 0  0  0 0 6 0 0  0  0 0 0 0 16 17 0 0 0 0 0 0 0 0  0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0  0  0 0  0 0 0  0 0   0   0   0   0  0  0  0 0  0 0 0 0 0 0  6  0  0  0  0   0  0  0  0   0  0 0 0 0 0 0  0  4  4  4  4  0  0  0 0 0 0   0 0 0 0 0 0 0 12 13 0  0  0 0 0 0 0  0 0  0  0 0 0 0 2 2 0 0 0  0  0 0 0  0  0 0 0 0 0  0  0  0 0 4 4 0  0  0 0  0  0  0 11 11  0  0 0 0  0  0  0 0 0 0 0 0 0 0 19 0  0  0 0  0  0 0 0  0  0  0  0 0 0 0 0 0 0 0 0 0  0  0 0 0  0  0 0 0  18  0  0  0 0 0 0 0 0  0 0 0 0 0 0  0 0 0 0 0 0 0 0 0 0  0  0 0  0 0 0  0  0 0  0 0  0  0 0  0  0  0 0  0 0 0 0 0  0 0 0 0 0  0  0 2 2 0 0  0  0 0 0 0 2  2  0 0 0 0 0 0 0 0  19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 18 0  0 0  0 0 0  0 19  0   0   0   0  0  0  0 0  0 4 4 0 0 0  11 0  0  0  0   0  0  0  0   0  0 0 0 0 0 0  0  0  0  0  0  0  0  0 0 0 0   0 0 0 0 0 0 0 11 11 0  0  0 0 0 0 0  0 0  0  0 0 0 0 0 0 0 0 0  0  0 4 4  0  0 0 0 0 0  0  0  0 0 0 0 0  0  0 11 11 0  0  0  0  0  0 0 0  0  0  0 0 0 0 0 0 0 0 0  0  0  0 0  0  0 0 4  4  0  0  0 0 0 0 0 0 0 0 0 0  0  0 0 0  0  0 0 0  0   0  0  0 0 0 0 0 0  0 0 0 0 0 0  4 4 0 0 0 0 0 0 0 0  0  0 0  0 0 0  0  0 0  0 0  0  0 0  0  0  0 0  0 0 0 0 19 0 0 0 0 0  0  0 0 0 0 0  19 0 0 0 0 0  0  0 0 0 0 0 0 0 0  0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 4 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4    
0 0 0 0 0 0  0  0 0  0 0 0  0 0   0   0   0   3  2  2  5 0  0 0 0 0 0 0  0  0  0  0  0   0  0  0  0   0  0 0 0 0 0 0  0  11 11 11 11 0  0  0 0 0 0   0 0 0 0 0 0 0 0  0  0  0  0 0 0 4 4  0 0  0  0 0 0 0 0 0 0 0 0  0  0 0 0  8  2 2 2 2 0  0  0  3 2 2 2 2  5  0 0  0  0  0  0  0  0  2 2 0  0  0  0 6 0 0 0 0 0 0 0  0  0  0 0  0  0 3 2  2  5  0  0 0 0 0 0 0 4 4 4 4  0  0 0 0  0  0 0 3  11  11 11 5 0 0 0 0 0  0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0  0  2 0  0 2 0  0  2 0  2 0  0  2 0  0  0  2 0  2 0 0 0 0  0 0 0 0 0  0  0 0 0 0 0  0  0 0 0 0 0  0  0 0 0 0 0 0 0 0  0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1  
0 0 0 9 0 0  0  0 0  0 0 0  3 2   5   0   0   0  0  0  0 0  0 0 7 0 0 0  0  0  0  0  0   0  0  0  0   0  0 0 0 0 2 0  0  0  0  0  0  0  0  0 0 0 0   0 0 0 0 6 0 0 0  0  0  0  0 0 0 0 0  0 12 13 0 0 8 0 4 4 0 0 0  0  0 2 2  2  1 1 1 1 10 0  0  0 0 0 0 0  0  0 0  0  0  0  6  0  0  1 1 0  0  0  2 2 0 0 0 0 8 2 2  0  0  0 0  2  0 0 0  0  0  0  6 0 0 0 0 0 0 0 0 0  0  0 0 0  0  0 0 0  0   0  0  0 0 0 0 0 0  0 0 0 0 0 3  2 2 5 0 0 0 0 0 0 0  0  1 0  0 1 0  0  1 0  1 0  0  1 0  0  0  1 0  1 0 0 0 0  0 0 0 0 16 17 0 0 0 8 0  0  0 0 0 0 0  0  0 0 0 0 0 0 0 0  0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1  
0 0 9 9 0 0  0  0 0  0 0 0  0 0   0   10  0   0  0  0  0 0  3 2 2 2 2 2  2  2  5  0  0   0  0  0  0   0  0 0 2 2 1 10 10 0  0  0  0  0  0  2 2 0 0   0 0 2 2 2 0 0 0  0  0  0  0 0 2 2 2  2 2  2  2 2 2 2 2 2 2 2 2  2  2 1 1  1  1 1 1 1 0  0  0  0 0 8 0 0  0  0 0  0  0  2  2  2  0  1 1 0  0  0  0 0 0 0 0 2 2 1 1  0  0  0 0  1  0 0 0  0  0  0  2 2 0 0 0 2 2 0 0 0  2  2 2 0  0  2 2 0  0   0  0  0 0 6 0 0 0  0 0 0 8 0 0  0 0 0 0 0 0 2 2 2 0  10 1 0  8 1 0  0  1 0  1 0  0  1 0  0  0  1 0  1 2 2 2 2  2 2 2 2 2  2  2 2 2 2 2  2  2 2 2 2 2  2  2 2 2 2 2 2 2 2  2  2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 9 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1  
3 2 2 2 2 2  2  2 2  2 5 0  0 6   10  10  10  0  0  14 0 0  0 1 1 1 1 1  1  1  0  10 10  0  2  2  0   0  3 2 1 1 1 0  0  0  0  6  0 10 10  1 1 5 0   0 3 1 1 1 0 0 0  0  0  0  3 2 1 1 1  1 1  1  1 1 1 1 1 1 1 1 16 17 1 1 1  1  2 2 2 1 0  0  3  2 2 2 5 0  0  0 9  0  0  0  0  0  10 1 1 0  0  0  0 0 0 0 3 1 1 1 1  14 0  0 2  1  2 0 0  0  10 10 1 1 2 0 2 1 1 0 2 2  1  1 1 16 17 1 1 2  2   0  0  3 2 2 2 5 0  0 0 2 2 2 0  0 0 0 2 2 2 1 1 1 10 10 1 10 3 1 10 10 1 10 1 10 10 1 10 10 10 1 10 1 1 1 1 1  1 1 1 1 1  1  1 1 1 1 1  1  1 1 1 1 1  1  1 1 1 1 1 1 1 1  1  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0  0  0 0  0 0 10 0 2   0   0   0   0  2  2  0 0  0 2 2 2 1 1  16 17 0  10 10 10  1  1  10  10 0 1 2 2 1 0  0  0  2  2  0  0  0  1 1 0 0   6 0 2 2 1 2 2 2  5  0  10 0 1 2 2 1  1 1  1  1 1 2 2 2 1 1 1 1  1  1 1 16 17 1 1 1 1 0 10  0  1 1 1 0 10 0  2 2  2  10 0  0  0  0  1 1 0  0  3  2 2 5 0 0 1 2 2 1  5  10 2 1  1  1 2 0  0  0  0  2 2 2 2 2 2 2 2 1 16 17 1 1 2  2  1 2 1  1   2  2  0 0 0 0 0 10 2 2 1 2 1 2  2 2 2 1 1 1 1 1 1 10 10 1 10 0 1 10 10 1 10 1 10 10 1 10 10 10 1 10 1 1 1 1 1  1 1 1 1 1  1  1 1 1 1 16 17 1 1 1 1 1  1  1 1 1 1 1 1 1 16 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 0 0  0  0 0  0 0 10 0 0   0   0   0   10 0  0  0 10 0 1 1 1 1 1  1  1  0  10 10  0  1  1  0   0  0 1 1 1 1 0  0  0  0  0  0  0  0  1 1 0 2   2 0 1 1 1 1 1 1  0  10 0  0 1 1 1 1  1 2  2  1 1 1 1 1 1 1 1 2  2  2 1 1  1  1 1 1 1 0  0  0  1 1 1 0 0  10 0 0  0  0  0  0  0  0  1 1 0  0  0  1 1 0 0 0 1 1 1 1  0  0  1 16 17 1 1 10 10 0  0  1 1 1 1 1 1 1 1 1 1  1  1 1 1  1  1 1 1  1   1  1  0 0 0 0 0 0  1 1 1 1 1 1  1 1 1 1 1 2 2 2 1 10 10 1 10 0 1 10 10 1 10 1 10 10 1 10 10 10 1 10 1 1 1 1 1  1 1 1 1 1  1  1 1 1 1 1  1  1 1 1 1 1  1  1 1 1 1 1 1 1 1  1  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
